map,slip,gamma,candidate_kind,candidate_top_fraction,soft_kind,soft_top_fraction,local_horizon,hidden_threshold,soft_threshold,soft_cost_weight,n_states,n_boundary,n_candidate_boundary,n_pair_options,n_edges_valid,invalid_hidden_count,hidden_mass_total,hidden_mass_max,soft_cost_all_total,soft_cost_valid_total,soft_cost_max,soft_over_threshold_count,feasible,start_value_smdp,start_value_primitive,start_gap,value_gap_max,start_best_option,policy_tv_total,policy_regions_total,policy_tv_mean,policy_regions_mean,target_policy_tv_total,target_policy_regions_total,target_policy_tv_mean,target_policy_regions_mean,hard_split_candidate_state,hard_split_candidate_coord,hard_split_candidate_score,soft_split_candidate_state,soft_split_candidate_coord,soft_split_candidate_score,description_length_proxy,step,split_candidate_state,split_candidate_score,split_candidate_source,split_candidate_coord,stop_reason
four_rooms,0.05,0.97,articulation_only,0.15,combined,0.15,999.0,1e-06,2.0,1.0,51,4,4,12,12,0,0.0,0.0,3.8340394666748043,3.8340394666748043,1.830496678282954,0,True,-12.301146070245332,-12.185911752175528,0.11523431806980433,0.11523431806980433,fb_000_to_001,423.6000000000001,69.0,35.300000000000004,5.75,141.20000000000002,23.0,35.300000000000004,5.75,,,0.0,,,0.0,63.174039466674806,2,,0.0,none,,hybrid_threshold
maze,0.0,0.97,articulation_only,0.15,combined,0.15,999.0,1e-06,2.0,1.0,81,2,2,2,2,0,0.0,0.0,6.375771414961022,6.375771414961022,4.309620929135694,2,True,-22.199077937496824,-22.199077937496824,0.0,0.0,fb_000_to_001,134.0,65.0,67.0,32.5,134.0,65.0,67.0,32.5,,,0.0,63,"(6, 19)",0.97,70.77577141496103,0,63,0.97,soft_threshold,"(6, 19)",continue
maze,0.0,0.97,articulation_only,0.15,combined,0.15,999.0,1e-06,2.0,1.0,81,3,3,6,6,0,0.0,0.0,6.8864923174089085,6.8864923174089085,3.442908174366695,2,True,-22.199077937496824,-22.199077937496824,0.0,0.0,fb_000_to_001,404.0,196.0,67.33333333333333,32.666666666666664,202.0,98.0,67.33333333333333,32.666666666666664,,,0.0,57,"(5, 19)",0.9409,107.58649231740891,1,57,0.9409,soft_threshold,"(5, 19)",continue
maze,0.0,0.97,articulation_only,0.15,combined,0.15,999.0,1e-06,2.0,1.0,81,4,4,12,12,0,0.0,0.0,6.711690842131786,6.711690842131786,2.579389870481129,2,True,-22.199077937496824,-22.199077937496824,0.0,0.0,fb_000_to_001,804.0,390.0,67.0,32.5,268.0,130.0,67.0,32.5,,,0.0,56,"(5, 18)",0.9126729999999998,144.91169084213178,2,56,0.9126729999999998,soft_threshold,"(5, 18)",continue
maze,0.0,0.97,articulation_only,0.15,combined,0.15,999.0,1e-06,2.0,1.0,81,5,5,20,20,0,0.0,0.0,5.850565786579655,5.850565786579655,2.0661504858253283,1,True,-22.199077937496824,-22.199077937496824,0.0,0.0,fb_000_to_001,1352.0,656.0,67.6,32.8,338.0,164.0,67.6,32.8,,,0.0,77,"(7, 16)",0.34435841430422154,185.4505657865797,3,77,0.34435841430422154,soft_threshold,"(7, 16)",continue
maze,0.0,0.97,articulation_only,0.15,combined,0.15,999.0,1e-06,2.0,1.0,81,6,6,30,30,0,0.0,0.0,17.762446960946352,17.762446960946352,2.502008174366695,1,True,-22.199077937496824,-22.199077937496824,0.0,0.0,fb_000_to_001,2040.0,990.0,68.0,33.0,408.0,198.0,68.0,33.0,,,0.0,76,"(7, 15)",0.8852928099999998,240.8624469609464,4,76,0.8852928099999998,soft_threshold,"(7, 15)",continue
maze,0.0,0.97,articulation_only,0.15,combined,0.15,999.0,1e-06,2.0,1.0,81,7,7,42,42,0,0.0,0.0,18.80982865706078,18.80982865706078,1.882673,0,True,-22.199077937496824,-22.199077937496824,0.0,0.0,fb_000_to_001,2856.0,1386.0,68.0,33.0,476.0,231.0,68.0,33.0,,,0.0,,,0.0,286.6098286570608,5,,0.0,none,,hybrid_threshold
maze,0.05,0.97,articulation_only,0.15,combined,0.15,999.0,1e-06,2.0,1.0,81,2,2,2,2,0,0.0,0.0,6.304422223627169,6.304422223627169,3.334608285737951,2,True,-23.006540118862866,-23.006540118833655,2.921041186709772e-11,2.921041186709772e-11,fb_000_to_001,125.4666666666667,65.0,62.73333333333335,32.5,125.4666666666667,65.0,62.73333333333335,32.5,,,0.0,63,"(6, 19)",1.017021309114977,68.99775555696051,0,63,1.017021309114977,soft_threshold,"(6, 19)",continue
maze,0.05,0.97,articulation_only,0.15,combined,0.15,999.0,1e-06,2.0,1.0,81,3,3,6,6,0,0.0,0.0,6.0540337256674945,6.0540337256674945,3.328715025925601,1,True,-23.00654011886287,-23.006540118833655,2.921396458077652e-11,2.921396458077652e-11,fb_000_to_002,378.26666666666677,196.0,63.04444444444446,32.666666666666664,189.13333333333338,98.0,63.04444444444446,32.666666666666664,,,0.0,47,"(5, 7)",0.5747410106607281,104.18070039233417,1,47,0.5747410106607281,soft_threshold,"(5, 7)",continue
maze,0.05,0.97,articulation_only,0.15,combined,0.15,999.0,1e-06,2.0,1.0,81,4,4,12,12,0,0.0,0.0,18.28764158278663,18.28764158278663,5.523124592790215,3,True,-23.006540118862866,-23.006540118833655,2.921041186709772e-11,2.921041186709772e-11,fb_000_to_003,758.6999999999999,393.0,63.224999999999994,32.75,252.90000000000006,131.0,63.225000000000016,32.75,,,0.0,71,"(7, 9)",1.6755592669455888,153.96764158278663,2,71,1.6755592669455888,soft_threshold,"(7, 9)",continue
maze,0.05,0.97,articulation_only,0.15,combined,0.15,999.0,1e-06,2.0,1.0,81,5,5,20,20,0,0.0,0.0,22.307870581004654,22.307870581004654,4.951878593717417,4,True,-23.006540118862866,-23.006540118833655,2.921041186709772e-11,2.921041186709772e-11,fb_000_to_004,1288.6666666666672,668.0,64.43333333333337,33.4,322.16666666666674,167.0,64.43333333333335,33.4,,,0.0,79,"(7, 18)",2.0334560608905665,200.241203914338,3,79,2.0334560608905665,soft_threshold,"(7, 18)",continue
maze,0.05,0.97,articulation_only,0.15,combined,0.15,999.0,1e-06,2.0,1.0,81,6,6,30,30,0,0.0,0.0,27.213344763364034,27.213344763364034,4.0834893978985844,6,True,-23.006540118862866,-23.006540118833655,2.921041186709772e-11,2.921041186709772e-11,fb_000_to_005,1947.8333333333342,1010.0,64.9277777777778,33.666666666666664,389.5666666666668,202.0,64.92777777777779,33.666666666666664,,,0.0,78,"(7, 17)",2.9524062760281455,248.6266780966974,4,78,2.9524062760281455,soft_threshold,"(7, 17)",continue
maze,0.05,0.97,articulation_only,0.15,combined,0.15,999.0,1e-06,2.0,1.0,81,7,7,42,42,0,0.0,0.0,25.87830532458508,25.87830532458508,3.3848617076512237,7,True,-23.006540118856957,-23.006540118833655,2.3302249019252486e-11,2.3302249019252486e-11,fb_000_to_006,2741.8,1422.0,65.28095238095239,33.857142857142854,456.96666666666675,237.0,65.2809523809524,33.857142857142854,,,0.0,72,"(7, 10)",3.7579290684116287,292.8716386579184,5,72,3.7579290684116287,soft_threshold,"(7, 10)",continue
maze,0.05,0.97,articulation_only,0.15,combined,0.15,999.0,1e-06,2.0,1.0,81,8,8,56,56,0,0.0,0.0,22.844339157498034,22.844339157498034,2.5274255917083823,8,True,-23.006540118856236,-23.006540118833655,2.2581048142455984e-11,2.2581048142455984e-11,fb_000_to_007,3683.6333333333337,1911.0,65.77916666666667,34.125,526.2333333333333,273.0,65.77916666666667,34.125,,,0.0,77,"(7, 16)",3.8103504828097923,338.3910058241647,6,77,3.8103504828097923,soft_threshold,"(7, 16)",continue
maze,0.05,0.97,articulation_only,0.15,combined,0.15,999.0,1e-06,2.0,1.0,81,9,9,72,72,0,0.0,0.0,18.17273347830104,18.17273347830104,1.9061865493356955,0,True,-23.00654011885624,-23.006540118833655,2.2584600856134784e-11,2.2584600856134784e-11,fb_000_to_008,4734.133333333333,2456.0,65.75185185185185,34.111111111111114,591.7666666666667,307.0,65.75185185185185,34.111111111111114,,,0.0,,,0.0,382.62606681163436,7,,0.0,none,,hybrid_threshold
